Local time,Open,High,Low,Close,Volume
10.08.2017 01:30:00.000 GMT+0430,52.790,53.605,51.635,51.835,26.126800000000003
11.08.2017 01:30:00.000 GMT+0430,51.945,52.245,51.275,51.965,21.346099999999996
12.08.2017 01:30:00.000 GMT+0430,51.965,51.965,51.965,51.965,0
13.08.2017 01:30:00.000 GMT+0430,51.965,51.965,51.965,51.965,0
14.08.2017 01:30:00.000 GMT+0430,52.075,52.355,50.545,50.625,19.6655
15.08.2017 01:30:00.000 GMT+0430,50.630,51.080,50.060,50.945,16.991100000000003
16.08.2017 01:30:00.000 GMT+0430,50.950,51.345,50.125,50.295,17.9459
17.08.2017 01:30:00.000 GMT+0430,50.300,51.085,49.975,50.805,18.160500000000003
18.08.2017 01:30:00.000 GMT+0430,50.810,52.930,50.775,52.835,20.759900000000002
19.08.2017 01:30:00.000 GMT+0430,52.835,52.835,52.835,52.835,0
20.08.2017 01:30:00.000 GMT+0430,52.835,52.835,52.835,52.835,0
21.08.2017 01:30:00.000 GMT+0430,52.685,52.785,51.275,51.630,20.101899999999997
22.08.2017 01:30:00.000 GMT+0430,51.760,52.245,51.365,51.565,19.1077
23.08.2017 01:30:00.000 GMT+0430,51.550,52.590,51.425,52.505,17.1573
24.08.2017 01:30:00.000 GMT+0430,52.520,52.685,51.575,52.130,18.0461
25.08.2017 01:30:00.000 GMT+0430,52.285,52.645,51.895,52.305,19.4243
26.08.2017 01:30:00.000 GMT+0430,52.305,52.305,52.305,52.305,0
27.08.2017 01:30:00.000 GMT+0430,52.305,52.305,52.305,52.305,0
28.08.2017 01:30:00.000 GMT+0430,52.655,52.725,51.485,52.035,15.9127
29.08.2017 01:30:00.000 GMT+0430,52.045,52.155,51.340,51.895,14.9601
30.08.2017 01:30:00.000 GMT+0430,51.895,51.985,50.685,50.840,15.608300000000002
31.08.2017 01:30:00.000 GMT+0430,50.550,52.870,50.505,52.790,4.355199999999999
01.09.2017 01:30:00.000 GMT+0430,52.785,52.915,52.215,52.725,9.3713
02.09.2017 01:30:00.000 GMT+0430,52.725,52.725,52.725,52.725,0
03.09.2017 01:30:00.000 GMT+0430,52.725,52.725,52.725,52.725,0
04.09.2017 01:30:00.000 GMT+0430,52.330,52.760,51.955,52.300,4.5939
05.09.2017 01:30:00.000 GMT+0430,52.210,53.625,52.045,53.185,8.279800000000002
06.09.2017 01:30:00.000 GMT+0430,53.125,54.270,53.055,54.065,11.110299999999997
07.09.2017 01:30:00.000 GMT+0430,54.075,54.635,53.860,54.470,11.060400000000001
08.09.2017 01:30:00.000 GMT+0430,54.535,54.825,53.540,53.735,9.5257
09.09.2017 01:30:00.000 GMT+0430,53.735,53.735,53.735,53.735,0
10.09.2017 01:30:00.000 GMT+0430,53.735,53.735,53.735,53.735,0
11.09.2017 01:30:00.000 GMT+0430,53.970,54.095,53.042,53.840,12.824200000000001
12.09.2017 01:30:00.000 GMT+0430,53.785,54.415,53.405,54.255,11.261899999999999
13.09.2017 01:30:00.000 GMT+0430,54.110,55.175,54.045,55.095,12.452500000000002
14.09.2017 01:30:00.000 GMT+0430,54.960,55.965,54.895,55.225,11.7711
15.09.2017 01:30:00.000 GMT+0430,55.265,55.825,54.835,55.505,11.509399999999998
16.09.2017 01:30:00.000 GMT+0430,55.505,55.505,55.505,55.505,0
17.09.2017 01:30:00.000 GMT+0430,55.505,55.505,55.505,55.505,0
18.09.2017 01:30:00.000 GMT+0430,55.485,55.910,54.795,55.420,12.190999999999997
19.09.2017 01:30:00.000 GMT+0430,55.415,55.855,54.855,55.340,10.753500000000003
20.09.2017 01:30:00.000 GMT+0430,55.300,56.445,55.225,56.145,14.155300000000002
21.09.2017 01:30:00.000 GMT+0430,56.105,56.495,55.750,56.475,12.2792
22.09.2017 00:30:00.000 GMT+0330,56.470,56.875,56.195,56.765,11.595800000000002
23.09.2017 00:30:00.000 GMT+0330,56.765,56.765,56.765,56.765,0
24.09.2017 00:30:00.000 GMT+0330,56.765,56.765,56.765,56.765,0
25.09.2017 00:30:00.000 GMT+0330,56.850,59.220,56.670,59.135,9.7367
26.09.2017 00:30:00.000 GMT+0330,59.055,59.470,57.745,58.535,14.594899999999999
27.09.2017 00:30:00.000 GMT+0330,58.575,58.860,57.550,57.640,11.0612
28.09.2017 00:30:00.000 GMT+0330,57.685,58.595,56.830,57.420,12.334500000000002
29.09.2017 00:30:00.000 GMT+0330,57.240,57.405,56.410,56.685,3.0014
30.09.2017 00:30:00.000 GMT+0330,56.685,56.685,56.685,56.685,0
01.10.2017 00:30:00.000 GMT+0330,56.685,56.685,56.685,56.685,0
02.10.2017 00:30:00.000 GMT+0330,56.690,56.720,55.485,56.050,8.5592
03.10.2017 00:30:00.000 GMT+0330,56.010,56.375,55.675,55.685,7.600099999999999
04.10.2017 00:30:00.000 GMT+0330,55.665,56.165,55.355,55.740,9.5263
05.10.2017 00:30:00.000 GMT+0330,55.705,57.205,55.655,56.950,9.288
06.10.2017 00:30:00.000 GMT+0330,56.915,57.245,55.095,55.535,10.944900000000002
07.10.2017 00:30:00.000 GMT+0330,55.535,55.535,55.535,55.535,0
08.10.2017 00:30:00.000 GMT+0330,55.535,55.535,55.535,55.535,0
09.10.2017 00:30:00.000 GMT+0330,55.675,55.945,55.035,55.645,8.107400000000002
10.10.2017 00:30:00.000 GMT+0330,55.770,56.875,55.745,56.505,8.0818
11.10.2017 00:30:00.000 GMT+0330,56.495,57.065,56.125,56.615,7.3239
12.10.2017 00:30:00.000 GMT+0330,56.675,56.805,55.855,56.380,3.9101
13.10.2017 00:30:00.000 GMT+0330,56.420,57.540,56.295,57.155,11.5754
14.10.2017 00:30:00.000 GMT+0330,57.155,57.155,57.155,57.155,0
15.10.2017 00:30:00.000 GMT+0330,57.155,57.155,57.155,57.155,0
16.10.2017 00:30:00.000 GMT+0330,57.735,58.445,57.505,57.875,8.788900000000002
17.10.2017 00:30:00.000 GMT+0330,57.795,58.310,57.145,58.090,8.6562
18.10.2017 00:30:00.000 GMT+0330,58.230,58.505,57.715,58.170,8.2098
19.10.2017 00:30:00.000 GMT+0330,58.210,58.275,57.005,57.225,8.211999999999998
20.10.2017 00:30:00.000 GMT+0330,57.335,57.855,56.575,57.825,7.3523000000000005
21.10.2017 00:30:00.000 GMT+0330,57.825,57.825,57.825,57.825,0
22.10.2017 00:30:00.000 GMT+0330,57.825,57.825,57.825,57.825,0
23.10.2017 00:30:00.000 GMT+0330,57.880,57.985,57.245,57.305,7.8234
24.10.2017 00:30:00.000 GMT+0330,57.400,58.455,57.005,58.450,8.970199999999998
25.10.2017 00:30:00.000 GMT+0330,58.375,58.705,57.825,58.400,9.0136
26.10.2017 00:30:00.000 GMT+0330,58.370,59.520,58.020,59.475,8.6162
27.10.2017 00:30:00.000 GMT+0330,59.325,60.495,58.790,60.480,9.4635
28.10.2017 00:30:00.000 GMT+0330,60.480,60.480,60.480,60.480,0
29.10.2017 00:30:00.000 GMT+0330,60.480,60.480,60.480,60.480,0
30.10.2017 00:30:00.000 GMT+0330,60.595,60.975,60.110,60.905,7.24
31.10.2017 00:30:00.000 GMT+0330,60.500,61.150,60.220,61.060,2.0127
01.11.2017 00:30:00.000 GMT+0330,61.055,61.670,59.975,60.445,9.696900000000001
02.11.2017 00:30:00.000 GMT+0330,60.515,60.825,60.005,60.710,8.2898
03.11.2017 00:30:00.000 GMT+0330,60.820,62.195,60.565,62.045,9.1062
04.11.2017 00:30:00.000 GMT+0330,62.045,62.045,62.045,62.045,0
05.11.2017 00:30:00.000 GMT+0330,62.045,62.045,62.045,62.045,0
06.11.2017 01:30:00.000 GMT+0330,62.230,64.405,62.105,64.035,10.632700000000002
07.11.2017 01:30:00.000 GMT+0330,64.100,64.615,63.470,63.520,10.014600000000002
08.11.2017 01:30:00.000 GMT+0330,63.700,64.615,62.925,63.465,12.2143
09.11.2017 01:30:00.000 GMT+0330,63.515,64.215,63.235,63.775,10.777600000000003
10.11.2017 01:30:00.000 GMT+0330,63.805,64.240,63.333,63.565,7.9115
11.11.2017 01:30:00.000 GMT+0330,63.565,63.565,63.565,63.565,0
12.11.2017 01:30:00.000 GMT+0330,63.565,63.565,63.565,63.565,0
13.11.2017 01:30:00.000 GMT+0330,63.650,63.675,62.585,63.085,7.720399999999998
14.11.2017 01:30:00.000 GMT+0330,63.025,63.130,61.165,61.360,8.3048
15.11.2017 01:30:00.000 GMT+0330,61.430,62.105,61.275,61.845,7.5344999999999995
16.11.2017 01:30:00.000 GMT+0330,61.820,62.115,61.235,61.345,6.8154
17.11.2017 01:30:00.000 GMT+0330,61.335,62.885,61.055,62.680,9.9251
18.11.2017 01:30:00.000 GMT+0330,62.680,62.680,62.680,62.680,0
19.11.2017 01:30:00.000 GMT+0330,62.680,62.680,62.680,62.680,0
20.11.2017 01:30:00.000 GMT+0330,62.460,62.665,61.410,62.150,13.393000000000002
21.11.2017 01:30:00.000 GMT+0330,62.125,62.805,62.050,62.665,15.047
22.11.2017 01:30:00.000 GMT+0330,62.725,63.385,62.585,63.280,17.3108
23.11.2017 01:30:00.000 GMT+0330,63.170,63.545,62.855,63.385,3.2768
24.11.2017 01:30:00.000 GMT+0330,63.330,63.915,63.265,63.705,9.012799999999999
25.11.2017 01:30:00.000 GMT+0330,63.705,63.705,63.705,63.705,0
26.11.2017 01:30:00.000 GMT+0330,63.705,63.705,63.705,63.705,0
27.11.2017 01:30:00.000 GMT+0330,63.735,63.955,63.075,63.705,10.4295
28.11.2017 01:30:00.000 GMT+0330,63.755,63.865,63.075,63.330,4.098699999999999
29.11.2017 01:30:00.000 GMT+0330,63.295,64.045,62.475,63.015,9.4455
30.11.2017 01:30:00.000 GMT+0330,62.605,63.345,62.130,62.685,4.411
01.12.2017 01:30:00.000 GMT+0330,62.680,64.290,62.560,63.625,8.409699999999999
02.12.2017 01:30:00.000 GMT+0330,63.625,63.625,63.625,63.625,0
03.12.2017 01:30:00.000 GMT+0330,63.625,63.625,63.625,63.625,0
04.12.2017 01:30:00.000 GMT+0330,63.625,63.625,62.345,62.410,7.381199999999999
05.12.2017 01:30:00.000 GMT+0330,62.430,63.120,62.110,62.620,6.234999999999999
06.12.2017 01:30:00.000 GMT+0330,62.600,62.895,61.105,61.220,7.8702
07.12.2017 01:30:00.000 GMT+0330,61.300,62.230,61.125,62.035,6.146699999999999
08.12.2017 01:30:00.000 GMT+0330,62.040,63.610,61.985,63.295,8.244900000000001
09.12.2017 01:30:00.000 GMT+0330,63.295,63.295,63.295,63.295,0
10.12.2017 01:30:00.000 GMT+0330,63.295,63.295,63.295,63.295,0
11.12.2017 01:30:00.000 GMT+0330,63.125,64.900,62.965,64.690,8.153599999999999
12.12.2017 01:30:00.000 GMT+0330,64.630,65.795,63.045,63.820,10.400200000000002
13.12.2017 01:30:00.000 GMT+0330,63.765,64.285,62.335,62.640,8.0366
14.12.2017 01:30:00.000 GMT+0330,62.785,63.480,61.985,63.365,7.7557
15.12.2017 01:30:00.000 GMT+0330,63.305,63.655,63.060,63.220,7.0944
16.12.2017 01:30:00.000 GMT+0330,63.220,63.220,63.220,63.220,0
17.12.2017 01:30:00.000 GMT+0330,63.220,63.220,63.220,63.220,0
18.12.2017 01:30:00.000 GMT+0330,63.265,63.875,62.975,63.405,8.334700000000002
19.12.2017 01:30:00.000 GMT+0330,63.390,63.880,63.265,63.810,6.0367
20.12.2017 01:30:00.000 GMT+0330,63.795,64.570,63.645,64.480,6.1824
21.12.2017 01:30:00.000 GMT+0330,64.455,64.895,64.175,64.725,5.843000000000001
22.12.2017 01:30:00.000 GMT+0330,64.660,65.250,64.355,65.005,5.2504
23.12.2017 01:30:00.000 GMT+0330,65.005,65.005,65.005,65.005,0
24.12.2017 01:30:00.000 GMT+0330,65.005,65.005,65.005,65.005,0
25.12.2017 01:30:00.000 GMT+0330,65.005,65.005,65.005,65.005,0
26.12.2017 01:30:00.000 GMT+0330,65.205,67.055,64.975,66.790,6.021100000000001
27.12.2017 01:30:00.000 GMT+0330,66.695,66.910,66.000,66.405,5.990399999999999
28.12.2017 01:30:00.000 GMT+0330,65.955,66.295,65.705,66.150,2.338
29.12.2017 01:30:00.000 GMT+0330,66.130,66.940,66.120,66.605,5.9065
30.12.2017 01:30:00.000 GMT+0330,66.605,66.605,66.605,66.605,0
31.12.2017 01:30:00.000 GMT+0330,66.605,66.605,66.605,66.605,0
01.01.2018 01:30:00.000 GMT+0330,66.605,66.605,66.605,66.605,0
02.01.2018 01:30:00.000 GMT+0330,66.605,67.260,66.210,66.460,7.6011999999999995
03.01.2018 01:30:00.000 GMT+0330,66.500,67.995,66.375,67.960,5.8619
04.01.2018 01:30:00.000 GMT+0330,67.845,68.245,67.605,67.950,6.839800000000001
05.01.2018 01:30:00.000 GMT+0330,67.955,68.085,67.245,67.660,6.546899999999999
06.01.2018 01:30:00.000 GMT+0330,67.660,67.660,67.660,67.660,0
07.01.2018 01:30:00.000 GMT+0330,67.660,67.660,67.660,67.660,0
08.01.2018 01:30:00.000 GMT+0330,67.775,67.955,67.410,67.870,7.083799999999999
09.01.2018 01:30:00.000 GMT+0330,68.215,69.205,67.675,69.175,8.7387
10.01.2018 01:30:00.000 GMT+0330,69.095,69.335,68.725,69.095,7.9814
11.01.2018 01:30:00.000 GMT+0330,69.095,70.005,68.965,69.100,8.843
12.01.2018 01:30:00.000 GMT+0330,69.110,69.890,68.585,69.825,7.2704
13.01.2018 01:30:00.000 GMT+0330,69.825,69.825,69.825,69.825,0
14.01.2018 01:30:00.000 GMT+0330,69.825,69.825,69.825,69.825,0
15.01.2018 01:30:00.000 GMT+0330,69.735,70.341,69.560,70.205,4.922100000000001
16.01.2018 01:30:00.000 GMT+0330,69.990,70.105,68.815,69.300,8.4883
17.01.2018 01:30:00.000 GMT+0330,69.320,69.566,68.535,69.405,4.2579
18.01.2018 01:30:00.000 GMT+0330,69.478,69.606,68.785,69.100,3.2586000000000004
19.01.2018 01:30:00.000 GMT+0330,68.936,69.055,68.255,68.713,4.1553
20.01.2018 01:30:00.000 GMT+0330,68.713,68.713,68.713,68.713,0
21.01.2018 01:30:00.000 GMT+0330,68.713,68.713,68.713,68.713,0
22.01.2018 01:30:00.000 GMT+0330,68.683,69.486,68.365,69.305,4.5605
23.01.2018 01:30:00.000 GMT+0330,69.190,70.210,69.085,69.875,4.9043
24.01.2018 01:30:00.000 GMT+0330,69.945,70.905,69.525,70.715,9.3407
25.01.2018 01:30:00.000 GMT+0330,70.910,71.261,69.955,70.095,6.7266
26.01.2018 01:30:00.000 GMT+0330,70.065,70.805,70.025,70.453,5.171600000000001
27.01.2018 01:30:00.000 GMT+0330,70.453,70.453,70.453,70.453,0
28.01.2018 01:30:00.000 GMT+0330,70.453,70.453,70.453,70.453,0
29.01.2018 01:30:00.000 GMT+0330,70.378,70.603,69.055,69.380,4.2444
30.01.2018 01:30:00.000 GMT+0330,69.301,69.371,68.380,68.990,3.345
31.01.2018 01:30:00.000 GMT+0330,67.910,68.976,67.816,68.873,2.6389000000000005
01.02.2018 01:30:00.000 GMT+0330,68.926,69.946,68.796,69.685,2.8568
02.02.2018 01:30:00.000 GMT+0330,69.940,69.996,67.940,68.218,3.4200999999999993
03.02.2018 01:30:00.000 GMT+0330,68.218,68.218,68.218,68.218,0
04.02.2018 01:30:00.000 GMT+0330,68.218,68.218,68.218,68.218,0
05.02.2018 01:30:00.000 GMT+0330,67.946,68.430,66.970,66.970,3.471
06.02.2018 01:30:00.000 GMT+0330,67.000,67.571,66.515,67.240,3.4455
07.02.2018 01:30:00.000 GMT+0330,67.205,67.696,65.130,65.420,4.3530999999999995
08.02.2018 01:30:00.000 GMT+0330,65.266,65.581,64.085,64.220,4.325799999999999
09.02.2018 01:30:00.000 GMT+0330,64.335,64.621,61.746,62.573,4.4083999999999985
10.02.2018 01:30:00.000 GMT+0330,62.573,62.573,62.573,62.573,0
11.02.2018 01:30:00.000 GMT+0330,62.573,62.573,62.573,62.573,0
12.02.2018 01:30:00.000 GMT+0330,63.166,64.365,62.545,62.670,3.7287000000000003
13.02.2018 01:30:00.000 GMT+0330,62.751,63.066,61.745,62.535,3.4379999999999997
14.02.2018 01:30:00.000 GMT+0330,62.796,64.546,61.946,64.370,3.6208
15.02.2018 01:30:00.000 GMT+0330,64.615,65.121,63.095,64.460,0.9783
16.02.2018 01:30:00.000 GMT+0330,64.520,65.180,64.160,64.838,1.9294000000000002
17.02.2018 01:30:00.000 GMT+0330,64.838,64.838,64.838,64.838,0
18.02.2018 01:30:00.000 GMT+0330,64.838,64.838,64.838,64.838,0
19.02.2018 01:30:00.000 GMT+0330,65.326,65.865,64.990,65.510,0.9605
20.02.2018 01:30:00.000 GMT+0330,65.596,65.796,64.760,65.020,3.9287
21.02.2018 01:30:00.000 GMT+0330,64.786,65.506,64.380,65.080,4.578799999999998
22.02.2018 01:30:00.000 GMT+0330,64.871,66.536,64.611,66.218,4.4129
23.02.2018 01:30:00.000 GMT+0330,66.281,67.346,65.770,67.298,3.5748
24.02.2018 01:30:00.000 GMT+0330,67.298,67.298,67.298,67.298,0
25.02.2018 01:30:00.000 GMT+0330,67.298,67.298,67.298,67.298,0
26.02.2018 01:30:00.000 GMT+0330,67.176,67.866,66.705,67.510,2.8550999999999997
27.02.2018 01:30:00.000 GMT+0330,67.550,67.606,66.400,66.580,3.2272000000000003
28.02.2018 01:30:00.000 GMT+0330,66.140,66.760,64.480,64.620,4.7571
01.03.2018 01:30:00.000 GMT+0330,64.606,64.996,63.200,64.170,2.2545
02.03.2018 01:30:00.000 GMT+0330,64.066,64.588,63.196,64.498,1.6078
03.03.2018 01:30:00.000 GMT+0330,64.498,64.498,64.498,64.498,0
04.03.2018 01:30:00.000 GMT+0330,64.498,64.498,64.498,64.498,0
05.03.2018 01:30:00.000 GMT+0330,64.691,65.856,64.074,65.550,3.3962
06.03.2018 01:30:00.000 GMT+0330,65.766,66.136,65.286,65.560,3.8897999999999997
07.03.2018 01:30:00.000 GMT+0330,65.156,65.760,63.816,64.508,4.2144
08.03.2018 01:30:00.000 GMT+0330,64.446,64.551,63.411,63.835,3.7303
09.03.2018 01:30:00.000 GMT+0330,63.926,65.601,63.676,65.538,3.4729000000000005
10.03.2018 01:30:00.000 GMT+0330,65.538,65.538,65.538,65.538,0
11.03.2018 01:30:00.000 GMT+0330,65.538,65.538,65.538,65.538,0
12.03.2018 00:30:00.000 GMT+0330,65.666,65.816,64.160,64.956,3.747
13.03.2018 00:30:00.000 GMT+0330,64.915,65.646,64.025,64.665,6.1204
14.03.2018 00:30:00.000 GMT+0330,64.655,65.186,64.044,64.785,6.1783
15.03.2018 00:30:00.000 GMT+0330,64.765,65.356,64.585,64.995,5.1061000000000005
16.03.2018 00:30:00.000 GMT+0330,65.018,66.396,64.854,66.106,3.8393
17.03.2018 00:30:00.000 GMT+0330,66.106,66.106,66.106,66.106,0
18.03.2018 00:30:00.000 GMT+0330,66.106,66.106,66.106,66.106,0
19.03.2018 00:30:00.000 GMT+0330,65.891,66.371,65.365,66.075,4.5731
20.03.2018 00:30:00.000 GMT+0330,66.103,67.845,66.055,67.515,6.3353
21.03.2018 00:30:00.000 GMT+0330,67.505,69.835,67.415,69.705,9.405
22.03.2018 01:30:00.000 GMT+0430,69.715,69.798,68.550,68.815,10.310699999999997
23.03.2018 01:30:00.000 GMT+0430,68.815,70.555,68.765,70.296,11.954600000000001
24.03.2018 01:30:00.000 GMT+0430,70.296,70.296,70.296,70.296,0
25.03.2018 01:30:00.000 GMT+0430,70.296,70.296,70.296,70.296,0
26.03.2018 01:30:00.000 GMT+0430,70.855,70.935,69.645,69.995,10.551100000000002
27.03.2018 01:30:00.000 GMT+0430,70.125,71.005,69.405,69.525,9.860600000000002
28.03.2018 01:30:00.000 GMT+0430,69.655,70.215,68.740,69.555,7.640700000000001
29.03.2018 01:30:00.000 GMT+0430,68.940,69.746,68.216,69.365,2.6851999999999996
30.03.2018 01:30:00.000 GMT+0430,69.365,69.365,69.365,69.365,0
31.03.2018 01:30:00.000 GMT+0430,69.365,69.365,69.365,69.365,0
01.04.2018 01:30:00.000 GMT+0430,69.365,69.365,69.365,69.365,0
02.04.2018 01:30:00.000 GMT+0430,69.606,70.016,67.530,67.530,4.2939
03.04.2018 01:30:00.000 GMT+0430,67.671,68.393,67.590,68.105,4.4363
04.04.2018 01:30:00.000 GMT+0430,68.105,68.261,66.665,68.165,5.5123999999999995
05.04.2018 01:30:00.000 GMT+0430,68.401,68.906,67.750,68.485,4.0606
06.04.2018 01:30:00.000 GMT+0430,68.036,68.596,66.845,67.008,5.465999999999999
07.04.2018 01:30:00.000 GMT+0430,67.008,67.008,67.008,67.008,0
08.04.2018 01:30:00.000 GMT+0430,67.008,67.008,67.008,67.008,0
09.04.2018 01:30:00.000 GMT+0430,67.246,68.766,67.165,68.505,4.522900000000001
10.04.2018 01:30:00.000 GMT+0430,68.476,71.316,68.415,70.975,5.241700000000001
11.04.2018 01:30:00.000 GMT+0430,71.036,73.066,70.535,71.845,6.4381
12.04.2018 01:30:00.000 GMT+0430,71.946,72.466,71.085,72.095,8.0568
13.04.2018 01:30:00.000 GMT+0430,71.856,72.845,71.575,72.525,7.698199999999998
14.04.2018 01:30:00.000 GMT+0430,72.525,72.525,72.525,72.525,0
15.04.2018 01:30:00.000 GMT+0430,72.525,72.525,72.525,72.525,0
16.04.2018 01:30:00.000 GMT+0430,72.245,72.261,71.095,71.465,6.083099999999999
17.04.2018 01:30:00.000 GMT+0430,71.621,71.865,70.805,71.635,5.803200000000001
18.04.2018 01:30:00.000 GMT+0430,71.648,73.895,71.648,73.775,7.863100000000001
19.04.2018 01:30:00.000 GMT+0430,73.718,74.726,73.470,73.585,7.7271
20.04.2018 01:30:00.000 GMT+0430,73.846,74.171,72.805,73.608,7.4695
21.04.2018 01:30:00.000 GMT+0430,73.608,73.608,73.608,73.608,0
22.04.2018 01:30:00.000 GMT+0430,73.608,73.608,73.608,73.608,0
23.04.2018 01:30:00.000 GMT+0430,73.935,75.081,73.115,74.965,7.091500000000001
24.04.2018 01:30:00.000 GMT+0430,75.028,75.446,73.665,73.835,8.751400000000002
25.04.2018 01:30:00.000 GMT+0430,73.976,74.166,73.145,73.975,8.0413
26.04.2018 01:30:00.000 GMT+0430,74.225,74.946,74.085,74.725,6.2035
27.04.2018 01:30:00.000 GMT+0430,74.691,75.001,74.324,74.540,3.3416
28.04.2018 01:30:00.000 GMT+0430,74.540,74.540,74.540,74.540,0
29.04.2018 01:30:00.000 GMT+0430,74.540,74.540,74.540,74.540,0
30.04.2018 01:30:00.000 GMT+0430,73.655,75.580,72.775,74.700,3.8667000000000002
01.05.2018 01:30:00.000 GMT+0430,74.615,74.940,72.715,73.280,3.8386000000000005
02.05.2018 01:30:00.000 GMT+0430,73.240,73.590,72.354,73.050,4.3564
03.05.2018 01:30:00.000 GMT+0430,73.030,74.050,72.455,73.690,4.1912
04.05.2018 01:30:00.000 GMT+0430,73.730,75.035,73.225,74.935,2.8625
05.05.2018 01:30:00.000 GMT+0430,74.935,74.935,74.935,74.935,0
06.05.2018 01:30:00.000 GMT+0430,74.935,74.935,74.935,74.935,0
07.05.2018 01:30:00.000 GMT+0430,74.935,76.305,74.805,75.495,6.330800000000001
08.05.2018 01:30:00.000 GMT+0430,75.518,76.156,73.104,75.935,6.2059
09.05.2018 01:30:00.000 GMT+0430,76.115,77.406,76.055,77.305,5.6912
10.05.2018 01:30:00.000 GMT+0430,77.406,77.951,76.485,77.405,4.849599999999999
11.05.2018 01:30:00.000 GMT+0430,77.526,77.555,76.935,76.940,4.8105
12.05.2018 01:30:00.000 GMT+0430,76.940,76.940,76.940,76.940,0
13.05.2018 01:30:00.000 GMT+0430,76.940,76.940,76.940,76.940,0
14.05.2018 01:30:00.000 GMT+0430,76.996,78.495,76.525,78.435,5.459299999999999
15.05.2018 01:30:00.000 GMT+0430,78.355,79.430,77.875,77.985,7.0428999999999995
16.05.2018 01:30:00.000 GMT+0430,78.071,79.296,77.610,79.253,4.9734
17.05.2018 01:30:00.000 GMT+0430,79.226,80.476,79.090,79.465,5.5513
18.05.2018 01:30:00.000 GMT+0430,79.511,79.841,78.311,78.605,3.8583
19.05.2018 01:30:00.000 GMT+0430,78.605,78.605,78.605,78.605,0
20.05.2018 01:30:00.000 GMT+0430,78.605,78.605,78.605,78.605,0
21.05.2018 01:30:00.000 GMT+0430,78.941,79.555,78.120,79.485,2.5663000000000005
22.05.2018 01:30:00.000 GMT+0430,79.378,80.460,79.125,79.445,5.5826
23.05.2018 01:30:00.000 GMT+0430,79.466,79.805,78.195,79.665,6.3965000000000005
24.05.2018 01:30:00.000 GMT+0430,79.638,79.750,78.535,78.745,6.169299999999999
25.05.2018 01:30:00.000 GMT+0430,78.786,78.856,75.975,76.115,7.0619
26.05.2018 01:30:00.000 GMT+0430,76.115,76.115,76.115,76.115,0
27.05.2018 01:30:00.000 GMT+0430,76.115,76.115,76.115,76.115,0
28.05.2018 01:30:00.000 GMT+0430,76.005,76.045,74.455,75.280,2.2457
29.05.2018 01:30:00.000 GMT+0430,75.811,76.161,74.515,75.345,4.3988000000000005
30.05.2018 01:30:00.000 GMT+0430,75.361,77.570,74.786,77.485,5.803699999999999
31.05.2018 01:30:00.000 GMT+0430,77.605,79.156,76.935,77.725,5.3168
01.06.2018 01:30:00.000 GMT+0430,77.736,77.930,76.330,76.555,4.3065999999999995
02.06.2018 01:30:00.000 GMT+0430,76.555,76.555,76.555,76.555,0
03.06.2018 01:30:00.000 GMT+0430,76.555,76.555,76.555,76.555,0
04.06.2018 01:30:00.000 GMT+0430,76.495,76.936,75.175,75.385,6.931599999999999
05.06.2018 01:30:00.000 GMT+0430,75.375,75.705,73.785,75.045,6.8843
06.06.2018 01:30:00.000 GMT+0430,75.145,76.231,74.445,75.715,7.992799999999999
07.06.2018 01:30:00.000 GMT+0430,75.815,77.351,75.450,77.275,6.4209
08.06.2018 01:30:00.000 GMT+0430,77.378,77.585,76.105,76.345,2.3493
09.06.2018 01:30:00.000 GMT+0430,76.345,76.345,76.345,76.345,0
10.06.2018 01:30:00.000 GMT+0430,76.345,76.345,76.345,76.345,0
11.06.2018 01:30:00.000 GMT+0430,76.278,76.811,75.510,76.335,3.0635
12.06.2018 01:30:00.000 GMT+0430,76.456,77.055,75.435,75.435,3.3799000000000006
13.06.2018 01:30:00.000 GMT+0430,75.366,76.841,75.235,76.445,3.6245999999999996
14.06.2018 01:30:00.000 GMT+0430,76.556,76.896,75.735,75.925,3.7437000000000005
